"customer_id";"name";"email";"phone";"location";"signup_date";"is_premium";"preferred_cuisine";"total_orders";"average_rating"
200467;"Bhanumati Biswas";"jchad@example.org";"08449477259";"Rajpur Sonarpur";"2021-04-10";"0";"andhra";83;0.8
200468;"Oeshi Behl";"chakradhar16@example.com";"8126883009";"Ambala";"2021-01-18";"1";"continental";63;1.64
200469;"Vasatika Boase";"ishaanwason@example.org";"5626955888";"Gulbarga";"2021-06-28";"1";"south indian";46;4.65
200470;"Divya Jayaraman";"manderyashasvi@example.com";"1784840411";"Gandhidham";"2021-02-19";"1";"chinese";51;1.56
200471;"Ubika Menon";"schoudhry@example.org";"08190094024";"Kumbakonam";"2021-01-16";"0";"italian";46;3.91
200472;"Anika Bhat";"qsharma@example.net";"6643044100";"Rourkela";"2021-03-03";"0";"mexican";85;4.67
200473;"Om Ben";"chasmumpanchal@example.com";"9291180065";"Bahraich";"2021-03-18";"1";"chinese";14;2.12
200474;"Inaya Gupta";"pingleavni@example.net";"08184551525";"Mathura";"2021-09-11";"1";"italian";6;2.4
200475;"Vyanjana Boase";"anamika14@example.com";"08055352958";"Tumkur";"2021-02-18";"1";"chinese";65;3.02
200476;"Vivaan Apte";"yashasvi11@example.com";"07057748559";"Nagpur";"2021-06-05";"1";"chinese";15;3.47
200477;"Watika Bir";"zwason@example.org";"04097173626";"Nadiad";"2021-05-26";"1";"chinese";14;2.29
200478;"Wahab Pradhan";"banikbrinda@example.org";"+912077482758";"Jorhat";"2021-11-05";"0";"chinese";94;1.13
200479;"Adweta Wagle";"ranbir62@example.org";"3837723940";"Dewas";"2021-09-22";"0";"south indian";11;2.67
200480;"Upkaar Bala";"bhavnabahl@example.net";"+916534749373";"South Dumdum";"2021-05-11";"1";"mexican";29;4.33
200481;"Baljiwan Rama";"ochoudhary@example.org";"+915976541170";"Junagadh";"2021-01-19";"1";"continental";69;1.17
200482;"Shivansh Morar";"jai21@example.org";"+910999588380";"Kamarhati";"2021-11-27";"1";"fast food";46;1.7
200483;"Qushi Ganesh";"subramanianbakhshi@example.com";"+913544432202";"Nashik";"2021-02-14";"1";"fast food";54;1.72
200484;"Umang Madan";"dpatil@example.com";"01419580996";"Madanapalle";"2021-12-24";"0";"chettinad";55;3.85
200485;"Rachita Pandit";"bajwaekbal@example.org";"8587966061";"Shimla";"2021-05-12";"1";"mexican";97;3.28
200486;"Indali Radhakrishnan";"guneet69@example.net";"04035856554";"Tumkur";"2021-01-20";"1";"andhra";72;1.45
200487;"Rudra Bala";"vedhika26@example.com";"+918028554428";"Kirari Suleman Nagar";"2021-12-06";"0";"fast food";88;4.54
200488;"Chaaya Mahajan";"wahabsidhu@example.net";"7033818577";"Rajahmundry";"2021-03-16";"0";"chettinad";99;2.75
200489;"Devansh Raghavan";"esolanki@example.com";"+916188626302";"Akola";"2021-01-22";"1";"north indian";15;2.52
200490;"Fiyaz Bora";"akshay47@example.net";"9240548064";"Aligarh";"2021-10-27";"1";"italian";19;0.24
200491;"Jagvi Patel";"rgarg@example.net";"+912283495842";"Nadiad";"2021-08-10";"0";"fast food";61;4.95
200492;"Nidhi Pandit";"unni06@example.org";"+915419700130";"Ambattur";"2021-12-07";"0";"continental";35;2.18
200493;"Aadi Yohannan";"yashmallick@example.org";"00638989828";"Bongaigaon";"2021-10-04";"1";"north indian";79;2.93
200494;"Naksh Gour";"bchoudhury@example.com";"0875014157";"Ghaziabad";"2021-04-09";"1";"fast food";5;2.83
200495;"Pranav Brar";"zrama@example.org";"5759429762";"Bahraich";"2021-03-22";"0";"south indian";87;0.84
200496;"Zinal Banerjee";"hegdearjun@example.net";"8513813455";"Junagadh";"2021-11-29";"0";"chettinad";45;0.73
200497;"Ijaya Anne";"wridesh51@example.net";"9594443398";"Nagpur";"2021-03-06";"0";"andhra";93;4.89
200498;"Charan Prakash";"nihalkannan@example.net";"2870509776";"North Dumdum";"2021-01-23";"0";"chinese";67;0.27
200499;"Sara Bhat";"upkaar38@example.com";"+918650945571";"Ulhasnagar";"2021-12-02";"1";"chettinad";48;3.99
